Time t / s,Current I_A1 / A,Voltage U_B1 / V,Voltage U_B2 / V,Voltage U_A2 / V
58.3,0.03325,2.1105,0.081,0.9165
58.399,0.0333,2.106,0.081,0.9165
58.501,0.0332,2.1015,0.081,0.918
58.601,0.0332,2.097,0.081,0.9225
58.701,0.0332,2.0925,0.081,0.9195
58.8,0.0332,2.088,0.0795,0.921
58.9,0.0332,2.0835,0.0795,0.9225
59,0.03325,2.079,0.0795,0.924
59.1,0.03325,2.0745,0.0795,0.924
59.2,0.0332,2.07,0.0795,0.9255
59.301,0.0332,2.0655,0.078,0.927
59.4,0.03325,2.0625,0.078,0.927
59.5,0.03325,2.058,0.078,0.9285
59.6,0.0332,2.052,0.078,0.93
59.7,0.0332,2.049,0.0765,0.93
59.8,0.0332,2.0445,0.0765,0.9315
59.9,0.0332,2.04,0.0765,0.933
60.001,0.0332,2.0355,0.0765,0.9345
60.1,0.03325,2.031,0.0765,0.9345
60.2,0.03325,2.0265,0.0765,0.936
60.299,0.03325,2.0205,0.075,0.9375
60.4,0.03325,2.0175,0.075,0.9375
60.5,0.03325,2.013,0.075,0.939
60.6,0.03325,2.0085,0.075,0.9405
60.7,0.03325,2.004,0.075,0.942
60.799,0.03325,1.9995,0.0735,0.942
60.9,0.0332,1.995,0.0735,0.9435
60.999,0.03325,1.9905,0.0735,0.945
61.1,0.0332,1.986,0.0735,0.945
61.199,0.03325,1.9815,0.0735,0.9465
61.301,0.0331,1.977,0.072,0.9465
61.4,0.03325,1.9725,0.072,0.948
61.499,0.0333,1.968,0.072,0.9495
61.599,0.03325,1.9635,0.072,0.951
61.701,0.0332,1.959,0.072,0.9525
61.8,0.03325,1.9545,0.072,0.9525
61.9,0.0332,1.95,0.072,0.954
62,0.0332,1.9455,0.0705,0.9555
62.1,0.03325,1.941,0.0705,0.9555
62.2,0.03325,1.9365,0.0705,0.957
62.3,0.0332,1.932,0.0705,0.9585
62.4,0.03325,1.9275,0.0705,0.9585
62.501,0.0332,1.923,0.069,0.96
62.599,0.0333,1.9185,0.069,0.9615
62.7,0.03325,1.914,0.069,0.9615
62.8,0.03315,1.9095,0.069,0.963
62.9,0.03305,1.905,0.069,0.963
63.001,0.03315,1.9005,0.069,0.9645
63.1,0.0332,1.896,0.0675,0.966
63.2,0.0332,1.8915,0.0675,0.9675
63.3,0.0332,1.887,0.0675,0.9675
63.399,0.03325,1.8825,0.0675,0.969
63.5,0.03315,1.878,0.0675,0.969
63.6,0.03315,1.8735,0.066,0.9705
63.7,0.0331,1.869,0.066,0.972
63.801,0.03315,1.8645,0.066,0.9735
63.9,0.03315,1.86,0.066,0.9735
64,0.03315,1.8555,0.066,0.975
64.1,0.0332,1.851,0.066,0.9765
64.201,0.0331,1.8465,0.0645,0.9765
64.301,0.03315,1.842,0.0645,0.978
64.401,0.03305,1.8375,0.0645,0.9795
64.5,0.0332,1.833,0.0645,0.981
64.6,0.0332,1.83,0.0645,0.981
64.7,0.0331,1.8255,0.0645,0.9825
64.801,0.033,1.821,0.063,0.984
64.9,0.0332,1.8165,0.063,0.984
65.001,0.0331,1.812,0.063,0.9855
65.1,0.0332,1.8075,0.063,0.987
65.2,0.0331,1.803,0.063,0.987
65.301,0.03305,1.7985,0.063,0.9885
65.401,0.0331,1.794,0.0615,0.99
65.5,0.0332,1.7895,0.0615,0.99
65.599,0.0332,1.785,0.0615,0.9915
65.701,0.0331,1.7805,0.0615,0.993
65.8,0.0331,1.776,0.0615,0.993
65.901,0.0331,1.773,0.0615,0.996
66.001,0.0331,1.7685,0.06,0.996
66.1,0.0332,1.764,0.06,0.996
66.2,0.0332,1.7595,0.06,1.0005
66.3,0.0331,1.755,0.06,0.999
66.401,0.03305,1.7505,0.06,0.999
66.5,0.03315,1.746,0.06,1.0035
66.601,0.03315,1.7415,0.06,1.002
66.701,0.03305,1.737,0.0585,1.0035
66.801,0.03305,1.7325,0.0585,1.0035
66.9,0.03305,1.728,0.0585,1.005
67.001,0.0332,1.7235,0.0585,1.0065
67.101,0.03305,1.719,0.0585,1.0065
67.2,0.03305,1.716,0.057,1.008
67.301,0.03305,1.71,0.0585,1.008
67.401,0.03305,1.707,0.057,1.0095
67.5,0.03305,1.7025,0.057,1.011
67.601,0.0332,1.698,0.057,1.0125
67.7,0.03305,1.6935,0.057,1.0125
67.801,0.0332,1.689,0.057,1.014
67.899,0.03315,1.6845,0.057,1.014
68.001,0.03305,1.68,0.0555,1.0155
68.101,0.03305,1.6755,0.057,1.017
68.2,0.033,1.671,0.0555,1.0185
68.301,0.033,1.668,0.0555,1.0185
68.4,0.033,1.6635,0.0555,1.02
68.5,0.03315,1.659,0.0555,1.02
68.601,0.033,1.6545,0.0555,1.0215
68.7,0.033,1.65,0.0555,1.023
68.801,0.03325,1.6455,0.054,1.0245
68.9,0.0331,1.641,0.054,1.0245
68.999,0.03315,1.6365,0.054,1.026
69.101,0.0332,1.632,0.054,1.0275
69.201,0.03305,1.629,0.054,1.029
69.3,0.0331,1.6245,0.0525,1.029
69.399,0.0331,1.62,0.0525,1.029
69.5,0.0331,1.6155,0.0525,1.0305
69.599,0.0331,1.611,0.0525,1.032
69.701,0.0332,1.6065,0.0525,1.0335
69.801,0.03305,1.6035,0.0525,1.0335
69.9,0.0331,1.599,0.0525,1.035
70,0.0331,1.5945,0.0525,1.0365
70.101,0.0331,1.59,0.051,1.038
70.199,0.03305,1.5855,0.051,1.038
70.301,0.03315,1.5825,0.051,1.0395
70.4,0.03315,1.578,0.051,1.041
70.501,0.03315,1.5735,0.051,1.041
70.599,0.03305,1.569,0.051,1.0425
70.701,0.03315,1.5645,0.051,1.044
70.8,0.03305,1.5615,0.051,1.044
70.9,0.0332,1.557,0.0495,1.0455
71.001,0.0332,1.5525,0.0495,1.047
71.101,0.0332,1.548,0.0495,1.0485
71.2,0.0332,1.545,0.0495,1.0485
71.3,0.0332,1.5405,0.0495,1.05
71.401,0.0332,1.536,0.0495,1.0515
71.501,0.0332,1.533,0.0495,1.053
71.6,0.0332,1.5285,0.0495,1.053
71.7,0.0332,1.524,0.0495,1.0545
71.801,0.0332,1.521,0.048,1.056
71.899,0.033,1.5165,0.048,1.056
72,0.0332,1.512,0.048,1.0575
72.101,0.0332,1.509,0.048,1.0575
72.2,0.03305,1.5045,0.048,1.0575
72.3,0.03305,1.5,0.048,1.059
72.4,0.0332,1.4955,0.048,1.0605
72.501,0.0332,1.4925,0.048,1.062
72.601,0.0332,1.488,0.048,1.0635
72.7,0.0332,1.485,0.048,1.0635
72.799,0.03305,1.4805,0.0465,1.0635
72.901,0.0332,1.476,0.0465,1.0665
73.001,0.0332,1.4715,0.0465,1.0665
73.101,0.0332,1.4685,0.0465,1.068
73.201,0.0332,1.464,0.0465,1.0695
73.301,0.0332,1.4595,0.0465,1.0695
73.4,0.03315,1.4565,0.0465,1.071
73.501,0.0332,1.452,0.0465,1.0725
73.6,0.0332,1.4475,0.045,1.074
73.7,0.0332,1.4445,0.045,1.0755
73.801,0.0332,1.44,0.045,1.077
73.901,0.0332,1.437,0.045,1.077
74,0.0332,1.4325,0.045,1.0785
74.101,0.0332,1.428,0.045,1.0785
74.2,0.0332,1.425,0.045,1.0785
74.3,0.0332,1.4205,0.045,1.08
74.4,0.03325,1.4175,0.045,1.0815
74.501,0.0332,1.413,0.0435,1.083
74.601,0.0332,1.41,0.0435,1.0845
74.701,0.0332,1.4055,0.0435,1.0845
74.801,0.0332,1.401,0.0435,1.086
74.902,0.03325,1.398,0.0435,1.0875
75,0.0332,1.3935,0.0435,1.0875
75.1,0.0332,1.3905,0.0435,1.0875
75.201,0.0332,1.3875,0.0435,1.0905
75.301,0.0332,1.383,0.0435,1.0905
75.4,0.0332,1.38,0.0435,1.092
75.5,0.0332,1.3755,0.042,1.0935
75.6,0.0332,1.3725,0.042,1.0935
75.699,0.03315,1.368,0.042,1.0935
75.8,0.0332,1.365,0.042,1.0965
75.9,0.0332,1.362,0.042,1.098
76.001,0.0332,1.3575,0.042,1.098
76.1,0.0332,1.3545,0.042,1.098
76.201,0.0332,1.35,0.042,1.0995
76.301,0.03325,1.347,0.042,1.101
76.4,0.0332,1.344,0.042,1.1025
76.5,0.0332,1.3395,0.042,1.1025
76.601,0.0332,1.3365,0.0405,1.104
76.699,0.0332,1.3335,0.0405,1.104
76.8,0.0332,1.329,0.0405,1.1055
76.9,0.0332,1.326,0.0405,1.1055
77,0.0332,1.3215,0.0405,1.1085
77.1,0.0332,1.3185,0.0405,1.1085
77.201,0.03325,1.314,0.0405,1.1115
77.301,0.0332,1.311,0.0405,1.11
77.399,0.0332,1.308,0.0405,1.11
77.5,0.03325,1.305,0.039,1.113
77.6,0.0332,1.3005,0.039,1.113
77.7,0.0332,1.2975,0.039,1.116
77.801,0.0332,1.2945,0.039,1.116
77.901,0.0332,1.2915,0.039,1.1175
78.001,0.0332,1.2885,0.039,1.1175
78.101,0.03325,1.284,0.039,1.119
78.201,0.0332,1.281,0.039,1.1205
78.301,0.03325,1.2765,0.039,1.1205
78.4,0.0332,1.2735,0.039,1.122
78.501,0.0333,1.2705,0.039,1.1235
78.599,0.0332,1.2675,0.0375,1.1235
78.699,0.0332,1.263,0.0375,1.125
78.801,0.03325,1.26,0.0375,1.1265
78.901,0.0332,1.2555,0.0375,1.1265
79,0.0332,1.2525,0.0375,1.128
79.1,0.0332,1.2495,0.0375,1.128
79.2,0.03325,1.2465,0.0375,1.1295
79.3,0.0332,1.2435,0.0375,1.131
79.399,0.0332,1.239,0.0375,1.1325
79.5,0.0332,1.236,0.0375,1.134
79.6,0.03325,1.233,0.0375,1.1325
79.699,0.0332,1.23,0.036,1.134
79.8,0.0332,1.227,0.036,1.1355
79.9,0.0332,1.2225,0.036,1.137
80,0.03325,1.2195,0.036,1.1385
80.101,0.03325,1.2165,0.036,1.14
80.2,0.03325,1.2135,0.036,1.14
80.301,0.0332,1.209,0.036,1.1415
80.4,0.03325,1.206,0.036,1.1415
80.499,0.0332,1.203,0.036,1.143
80.601,0.03325,1.2,0.036,1.1445
80.7,0.0332,1.197,0.036,1.1445
80.8,0.03325,1.194,0.036,1.146
80.9,0.0332,1.1895,0.036,1.1475
81,0.03325,1.1865,0.0345,1.149
81.1,0.03325,1.1835,0.0345,1.1505
81.2,0.03325,1.1805,0.0345,1.1505
81.301,0.03325,1.1775,0.0345,1.152
81.401,0.03325,1.173,0.0345,1.1535
81.5,0.03325,1.17,0.0345,1.1535
81.6,0.0333,1.167,0.0345,1.155
81.701,0.0333,1.164,0.0345,1.1565
81.8,0.03325,1.161,0.0345,1.1565
81.901,0.0333,1.158,0.0345,1.158
82,0.0333,1.155,0.0345,1.158
82.1,0.0333,1.152,0.0345,1.1595
82.201,0.0333,1.1475,0.033,1.161
82.3,0.0332,1.1445,0.033,1.161
82.4,0.0332,1.1415,0.033,1.1625
82.5,0.03325,1.1385,0.033,1.164
82.6,0.0333,1.1355,0.033,1.164
82.701,0.0333,1.1325,0.033,1.1655
82.801,0.0333,1.1295,0.033,1.167
82.901,0.0333,1.1265,0.033,1.167
83.001,0.03335,1.1235,0.033,1.1685
83.101,0.0333,1.119,0.033,1.17
83.199,0.03325,1.116,0.033,1.17
83.3,0.03335,1.113,0.033,1.1715
83.4,0.0333,1.11,0.0315,1.173
83.5,0.0333,1.107,0.0315,1.173
83.601,0.0333,1.104,0.0315,1.1745
83.7,0.03335,1.101,0.0315,1.176
83.8,0.0333,1.0995,0.0315,1.176
83.9,0.03335,1.095,0.0315,1.1775
84.001,0.03335,1.0935,0.0315,1.179
84.101,0.03335,1.089,0.0315,1.179
84.201,0.03335,1.086,0.0315,1.1805
84.299,0.0332,1.083,0.0315,1.1805
84.4,0.03335,1.0815,0.0315,1.182
84.5,0.0333,1.0785,0.0315,1.1835
84.601,0.03325,1.0755,0.0315,1.1835
84.701,0.03335,1.071,0.03,1.185
84.8,0.0333,1.0695,0.0315,1.1865
84.9,0.0333,1.0665,0.03,1.1865
85,0.03335,1.0635,0.03,1.188
85.101,0.03325,1.0605,0.03,1.1895
85.201,0.0333,1.0575,0.03,1.191
85.301,0.0332,1.0545,0.03,1.191
85.4,0.0333,1.0515,0.03,1.191
85.5,0.03325,1.0485,0.03,1.1925
85.601,0.0333,1.0455,0.03,1.194
85.7,0.03335,1.0425,0.03,1.1955
85.8,0.03335,1.0395,0.03,1.1955
85.9,0.0333,1.038,0.03,1.197
86.001,0.03325,1.035,0.03,1.1985
86.1,0.03335,1.032,0.03,1.1985
86.2,0.03325,1.029,0.03,1.2
86.301,0.03325,1.026,0.0285,1.2015
86.399,0.03335,1.023,0.03,1.2015
86.5,0.03325,1.02,0.0285,1.203
86.601,0.0333,1.017,0.0285,1.203
86.701,0.03325,1.014,0.0285,1.2045
86.8,0.03325,1.011,0.0285,1.206
86.9,0.03325,1.0095,0.0285,1.206
87.001,0.03325,1.0065,0.0285,1.2075
87.101,0.0332,1.0035,0.0285,1.209
87.2,0.03325,1.002,0.0285,1.209
87.3,0.03325,0.999,0.0285,1.2105
87.401,0.03325,0.996,0.0285,1.2105
87.501,0.03325,0.993,0.0285,1.212
87.6,0.03335,0.9915,0.0285,1.2135
87.7,0.0333,0.9885,0.0285,1.2135
87.8,0.03325,0.9855,0.027,1.215
87.901,0.03325,0.9825,0.027,1.2165
88,0.0333,0.981,0.027,1.2165
88.101,0.03325,0.978,0.027,1.218
88.2,0.03325,0.975,0.027,1.218
88.3,0.03325,0.972,0.027,1.2195
88.401,0.0332,0.969,0.027,1.221
88.5,0.03325,0.9675,0.027,1.221
88.601,0.0332,0.9645,0.027,1.2225
88.7,0.03325,0.9615,0.027,1.224
88.801,0.03325,0.96,0.027,1.224
88.9,0.03325,0.957,0.027,1.2255
89,0.03325,0.954,0.027,1.2255
89.101,0.03315,0.951,0.027,1.227
89.201,0.03325,0.9495,0.027,1.2285
89.3,0.0333,0.9465,0.027,1.2285
89.401,0.03325,0.9435,0.027,1.23
89.501,0.03325,0.942,0.027,1.2315
89.6,0.03325,0.939,0.027,1.2315
89.701,0.03325,0.936,0.027,1.233
89.8,0.0333,0.9345,0.027,1.2345
89.901,0.03325,0.9315,0.0255,1.2345
90,0.03325,0.9285,0.0255,1.236
90.101,0.03325,0.927,0.0255,1.2375
90.201,0.0331,0.924,0.0255,1.2375
90.301,0.0331,0.921,0.0255,1.239
90.401,0.03325,0.9195,0.0255,1.239
90.501,0.03325,0.9165,0.0255,1.2405
90.6,0.0332,0.9135,0.0255,1.242
90.7,0.0332,0.912,0.0255,1.242
90.801,0.0332,0.909,0.0255,1.2435
90.9,0.0332,0.9075,0.0255,1.2435
91.001,0.0332,0.9045,0.0255,1.245
91.1,0.03325,0.903,0.0255,1.2465
91.2,0.03325,0.9,0.0255,1.2465
91.3,0.0332,0.8985,0.0255,1.248
91.401,0.03305,0.8955,0.0255,1.248
91.501,0.0332,0.8925,0.0255,1.2495
91.601,0.0332,0.891,0.0255,1.251
91.7,0.03325,0.888,0.024,1.251
91.799,0.0333,0.8865,0.024,1.251
91.9,0.0332,0.8835,0.024,1.254
92.001,0.0332,0.882,0.024,1.254
92.101,0.0332,0.879,0.024,1.2555
92.201,0.0331,0.8775,0.024,1.2555
92.301,0.0332,0.8745,0.024,1.257
92.4,0.0332,0.8715,0.024,1.2585
92.501,0.0331,0.87,0.024,1.2585
92.6,0.0332,0.867,0.024,1.26
92.701,0.03315,0.8655,0.024,1.26
92.8,0.03315,0.864,0.024,1.2615
92.901,0.0332,0.861,0.024,1.263
93,0.03325,0.8595,0.024,1.263
93.1,0.03315,0.8565,0.024,1.2645
93.2,0.03315,0.855,0.024,1.2645
93.3,0.03315,0.852,0.024,1.266
93.401,0.03305,0.8505,0.024,1.266
93.5,0.03325,0.8475,0.024,1.2675
93.6,0.03315,0.846,0.024,1.269
93.701,0.03305,0.843,0.024,1.269
93.801,0.03305,0.8415,0.024,1.2705
93.9,0.03315,0.84,0.024,1.272
94.001,0.03305,0.837,0.0225,1.272
94.1,0.03325,0.834,0.024,1.272
94.2,0.03325,0.8325,0.0225,1.2735
94.301,0.03315,0.831,0.024,1.275
94.399,0.0333,0.828,0.0225,1.275
94.501,0.0331,0.8265,0.0225,1.2765
94.601,0.03315,0.8235,0.0225,1.278
94.7,0.03325,0.822,0.0225,1.278
94.8,0.03315,0.819,0.0225,1.2795
94.901,0.0331,0.8175,0.0225,1.2795
95.001,0.0331,0.816,0.0225,1.278
95.101,0.0331,0.8145,0.0225,1.281
95.201,0.0331,0.8115,0.0225,1.2825
95.3,0.0332,0.81,0.0225,1.284
95.4,0.0332,0.8085,0.0225,1.284
95.5,0.0331,0.8055,0.0225,1.2855
95.601,0.03315,0.804,0.0225,1.2855
95.701,0.03315,0.8025,0.0225,1.287
95.801,0.0331,0.801,0.0225,1.2885
95.9,0.0332,0.798,0.0225,1.287
96.001,0.0331,0.7965,0.0225,1.29
96.101,0.03305,0.7935,0.0225,1.29
96.2,0.03305,0.792,0.0225,1.2915
96.3,0.0332,0.7905,0.0225,1.293
96.4,0.0332,0.7875,0.021,1.293
96.5,0.03305,0.786,0.0225,1.2945
96.6,0.0331,0.7845,0.0225,1.2945
96.7,0.03315,0.783,0.021,1.296
96.8,0.03315,0.78,0.021,1.296
96.9,0.03305,0.7785,0.021,1.2975
97.001,0.0332,0.777,0.021,1.2975
97.1,0.03315,0.774,0.021,1.299
97.2,0.03305,0.7725,0.021,1.299
97.3,0.03305,0.771,0.021,1.3005
97.401,0.03325,0.7695,0.021,1.3005
97.501,0.03305,0.768,0.021,1.302
97.6,0.03315,0.7665,0.021,1.3035
97.7,0.03315,0.7635,0.021,1.3035
97.801,0.03305,0.762,0.021,1.3035
97.9,0.03305,0.7605,0.021,1.305
98,0.03305,0.759,0.021,1.3065
98.101,0.0332,0.756,0.021,1.3065
98.2,0.03305,0.7545,0.021,1.308
98.3,0.03305,0.753,0.021,1.308
98.401,0.0332,0.7515,0.021,1.308
98.5,0.03315,0.7485,0.021,1.311
98.601,0.0331,0.747,0.021,1.311
98.7,0.0331,0.7455,0.021,1.3125
98.8,0.0331,0.744,0.021,1.3125
98.901,0.03325,0.7425,0.021,1.3125
99.001,0.03315,0.741,0.021,1.314
99.101,0.03315,0.738,0.021,1.3155
99.2,0.03315,0.7365,0.021,1.317
99.301,0.0332,0.735,0.0195,1.3155
99.401,0.0332,0.7335,0.021,1.3185
99.501,0.0332,0.732,0.0195,1.3185
99.6,0.0332,0.729,0.021,1.32
99.7,0.03325,0.7275,0.0195,1.32
99.801,0.0332,0.726,0.0195,1.32
99.901,0.03325,0.7245,0.0195,1.3215
100.001,0.0332,0.723,0.0195,1.323
100.1,0.0332,0.7215,0.0195,1.323
100.201,0.0332,0.72,0.0195,1.323
100.301,0.0332,0.7185,0.0195,1.3245
100.4,0.03305,0.717,0.0195,1.326
100.5,0.0332,0.714,0.0195,1.326
100.6,0.03325,0.7125,0.0195,1.3275
100.7,0.0332,0.711,0.0195,1.329
100.801,0.03325,0.7095,0.0195,1.329
100.901,0.0332,0.708,0.0195,1.3305
101.001,0.0332,0.7065,0.0195,1.3305
101.1,0.03325,0.705,0.0195,1.332
101.201,0.03325,0.7035,0.0195,1.332
101.3,0.0332,0.702,0.0195,1.3335
101.401,0.0332,0.699,0.0195,1.3335
101.5,0.03325,0.6975,0.0195,1.335
101.6,0.0332,0.696,0.0195,1.335
101.701,0.0332,0.6945,0.0195,1.335
101.801,0.03325,0.693,0.0195,1.3365
101.9,0.0332,0.6915,0.0195,1.338
102.002,0.0332,0.69,0.0195,1.338
102.101,0.03325,0.6885,0.0195,1.3395
102.201,0.03325,0.687,0.018,1.341
102.3,0.0332,0.6855,0.018,1.3425
102.4,0.0332,0.684,0.018,1.3425
102.5,0.0332,0.6825,0.018,1.344
102.6,0.0332,0.681,0.018,1.344
102.701,0.03325,0.6795,0.018,1.344
102.8,0.0332,0.678,0.018,1.3455
102.901,0.03325,0.6765,0.018,1.3455
103,0.03325,0.675,0.018,1.347
103.1,0.0332,0.6735,0.018,1.347
103.201,0.03325,0.672,0.018,1.3485
103.3,0.0332,0.6705,0.018,1.3485
103.401,0.03325,0.669,0.018,1.35
103.5,0.03325,0.6675,0.018,1.3515
103.601,0.0332,0.666,0.018,1.35
103.7,0.03325,0.6645,0.018,1.353
103.8,0.0332,0.663,0.018,1.353
103.901,0.0332,0.6615,0.018,1.3545
104,0.0332,0.66,0.018,1.3545
104.101,0.0332,0.6585,0.018,1.356
104.201,0.0332,0.657,0.018,1.356
104.301,0.03325,0.6555,0.018,1.3575
104.4,0.0332,0.654,0.018,1.359
104.5,0.03325,0.6525,0.018,1.359
104.601,0.03325,0.651,0.018,1.359
104.701,0.03325,0.6495,0.018,1.3605
104.8,0.0332,0.648,0.018,1.3605
104.9,0.0332,0.6465,0.018,1.362
105,0.0332,0.645,0.018,1.362
105.1,0.0332,0.6435,0.018,1.3635
105.201,0.03325,0.642,0.018,1.3635
105.301,0.0332,0.6405,0.018,1.365
105.401,0.0332,0.639,0.018,1.365
105.5,0.03325,0.6375,0.018,1.3665
105.601,0.0332,0.636,0.018,1.368
105.701,0.0332,0.6345,0.018,1.368
105.8,0.0332,0.633,0.018,1.3695
105.901,0.0332,0.6315,0.018,1.3695
106,0.0332,0.63,0.018,1.371
106.101,0.0332,0.6285,0.018,1.371
106.201,0.03325,0.627,0.0165,1.3725
106.3,0.03325,0.6255,0.018,1.374
106.4,0.03325,0.6255,0.0165,1.374
106.501,0.03325,0.624,0.018,1.3755
106.599,0.0332,0.6225,0.0165,1.377
106.701,0.0332,0.621,0.0165,1.377
106.8,0.03325,0.6195,0.0165,1.3785
106.901,0.03325,0.618,0.0165,1.3785
107,0.0332,0.6165,0.0165,1.3785
107.101,0.03325,0.615,0.0165,1.38
107.201,0.0332,0.6135,0.0165,1.38
107.301,0.03325,0.612,0.0165,1.3815
107.4,0.03325,0.6105,0.0165,1.3815
107.5,0.03325,0.609,0.0165,1.383
107.601,0.0332,0.609,0.0165,1.3845
107.699,0.03325,0.6075,0.0165,1.386
107.801,0.0332,0.606,0.0165,1.3845
107.901,0.03325,0.6045,0.0165,1.3875
108.001,0.0332,0.603,0.0165,1.3875
108.1,0.0332,0.6015,0.0165,1.3875
108.201,0.03325,0.6,0.0165,1.389
108.301,0.0332,0.5985,0.0165,1.3905
108.399,0.0332,0.597,0.0165,1.3905
108.5,0.03325,0.597,0.0165,1.3905
108.601,0.0332,0.5955,0.0165,1.392
108.701,0.03325,0.594,0.0165,1.3935
108.801,0.0332,0.5925,0.0165,1.395
108.9,0.03325,0.591,0.0165,1.395
109.001,0.0332,0.5895,0.0165,1.395
109.101,0.0332,0.588,0.0165,1.3965
109.201,0.03325,0.5865,0.0165,1.3965
109.3,0.0332,0.5865,0.0165,1.398
109.401,0.03325,0.585,0.0165,1.398
109.501,0.0332,0.5835,0.0165,1.3995
109.601,0.03325,0.582,0.0165,1.401
109.7,0.03325,0.5805,0.0165,1.401
109.801,0.03325,0.579,0.0165,1.401
109.901,0.03325,0.5775,0.0165,1.4025
110,0.03325,0.5775,0.0165,1.404
110.1,0.03325,0.576,0.0165,1.404
110.201,0.03325,0.5745,0.015,1.404
110.302,0.03325,0.573,0.0165,1.404
110.4,0.0332,0.5715,0.015,1.407
110.502,0.0333,0.5715,0.015,1.407
110.601,0.0332,0.57,0.015,1.4085
110.701,0.0332,0.5685,0.0165,1.4085
110.8,0.03325,0.567,0.015,1.41
110.9,0.0332,0.5655,0.015,1.4115
111,0.03325,0.564,0.015,1.4115
111.101,0.0333,0.564,0.015,1.4115
111.201,0.03325,0.5625,0.015,1.413
111.3,0.03325,0.561,0.015,1.413
111.401,0.03335,0.5595,0.015,1.4145
111.5,0.03325,0.558,0.015,1.416
111.601,0.03335,0.558,0.015,1.416
111.701,0.03335,0.5565,0.015,1.4175
111.8,0.03325,0.555,0.015,1.4175
111.9,0.03325,0.5535,0.015,1.419
112,0.03325,0.552,0.015,1.419
112.101,0.0332,0.552,0.015,1.4205
112.201,0.03325,0.5505,0.015,1.4205
112.301,0.03335,0.549,0.015,1.422
112.4,0.03325,0.5475,0.015,1.422
112.5,0.0332,0.546,0.015,1.425
112.6,0.0332,0.5445,0.015,1.4235
112.7,0.03325,0.5445,0.015,1.425
112.801,0.03325,0.543,0.015,1.4265
112.9,0.03325,0.5415,0.015,1.4265
113.001,0.03335,0.54,0.015,1.4265
113.1,0.03325,0.54,0.015,1.428
113.201,0.03325,0.5385,0.015,1.4295
113.3,0.03325,0.537,0.015,1.431
113.4,0.03325,0.5355,0.015,1.431
113.5,0.0333,0.534,0.015,1.431
113.6,0.03325,0.534,0.015,1.4325
113.701,0.03325,0.5325,0.015,1.434
113.8,0.03325,0.531,0.015,1.434
113.901,0.03325,0.531,0.015,1.4355
114,0.0332,0.5295,0.015,1.437
114.101,0.0333,0.528,0.015,1.437
114.2,0.0332,0.528,0.015,1.4385
114.3,0.0333,0.5265,0.015,1.4385
114.401,0.0333,0.525,0.015,1.44
114.5,0.0333,0.525,0.015,1.44
114.6,0.0333,0.5235,0.0135,1.44
114.7,0.0333,0.522,0.015,1.4415
114.801,0.0333,0.522,0.015,1.4415
114.901,0.03335,0.5205,0.015,1.443
115,0.03335,0.519,0.0135,1.443
115.101,0.0333,0.519,0.0135,1.4445
115.201,0.03335,0.5175,0.0135,1.4445
